arrest_date,a_age,a_gender,a_race,v_age,v_gender,v_race,crime,weapon
4/15/2008 0:00,16,M,White,18,M,White,Murder and Nonnegligent Manslaughter,Firearm
4/15/2008 0:00,16,M,White,18,M,White,Murder and Nonnegligent Manslaughter,Rifle
4/15/2008 0:00,16,M,White,33,M,White,Murder and Nonnegligent Manslaughter,Firearm
4/15/2008 0:00,16,M,White,33,M,White,Murder and Nonnegligent Manslaughter,Rifle
4/15/2008 0:00,16,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Firearm
4/15/2008 0:00,16,M,White,19,M,White,Murder and Nonnegligent Manslaughter,Rifle
4/17/2008 0:00,22,M,Black or African American,40,M,White,Murder and Nonnegligent Manslaughter,Handgun
4/17/2008 0:00,22,M,Black or African American,10,M,White,Murder and Nonnegligent Manslaughter,Firearm
4/17/2008 0:00,22,M,Black or African American,10,M,White,Murder and Nonnegligent Manslaughter,Rifle
4/17/2008 0:00,22,M,Black or African American,22,M,White,Murder and Nonnegligent Manslaughter,Firearm
4/17/2008 0:00,22,M,Black or African American,22,M,White,Murder and Nonnegligent Manslaughter,Rifle
4/17/2008 0:00,22,M,Black or African American,18,F,White,Murder and Nonnegligent Manslaughter,Firearm
4/17/2008 0:00,22,M,Black or African American,18,F,White,Murder and Nonnegligent Manslaughter,Rifle
4/17/2008 0:00,22,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Firearm
4/17/2008 0:00,22,M,Black or African American,23,M,White,Murder and Nonnegligent Manslaughter,Rifle
4/17/2008 0:00,22,M,Black or African American,24,F,White,Murder and Nonnegligent Manslaughter,Firearm
4/17/2008 0:00,22,M,Black or African American,24,F,White,Murder and Nonnegligent Manslaughter,Rifle
4/17/2008 0:00,22,M,Black or African American,16,M,White,Murder and Nonnegligent Manslaughter,Firearm
4/17/2008 0:00,22,M,Black or African American,16,M,White,Murder and Nonnegligent Manslaughter,Rifle
4/17/2008 0:00,22,M,Black or African American,14,M,White,Murder and Nonnegligent Manslaughter,Firearm
4/17/2008 0:00,22,M,Black or African American,14,M,White,Murder and Nonnegligent Manslaughter,Rifle
4/17/2008 0:00,22,M,Black or African American,14,F,White,Murder and Nonnegligent Manslaughter,Firearm
4/17/2008 0:00,22,M,Black or African American,14,F,White,Murder and Nonnegligent Manslaughter,Rifle
4/17/2008 0:00,22,M,Black or African American,18,M,White,Murder and Nonnegligent Manslaughter,Firearm
4/17/2008 0:00,22,M,Black or African American,18,M,White,Murder and Nonnegligent Manslaughter,Rifle
4/17/2008 0:00,22,M,Black or African American,33,M,White,Murder and Nonnegligent Manslaughter,Firearm
4/17/2008 0:00,22,M,Black or African American,33,M,White,Murder and Nonnegligent Manslaughter,Rifle
4/17/2008 0:00,22,M,Black or African American,19,M,White,Murder and Nonnegligent Manslaughter,Firearm
4/17/2008 0:00,22,M,Black or African American,19,M,White,Murder and Nonnegligent Manslaughter,Rifle
4/17/2008 0:00,17,M,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/19/2008 0:00,35,M,White,57,M,White,Murder and Nonnegligent Manslaughter,Fire/Incendiary Device
4/19/2008 0:00,35,M,White,57,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
4/19/2008 0:00,25,F,White,29,M,White,Negligent Manslaughter,Other
4/21/2008 0:00,22,M,Black or African American,34,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/21/2008 0:00,27,M,Black or African American,34,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/21/2008 0:00,33,F,Black or African American,22,M,Black or African American,Negligent Manslaughter,Firearm
4/21/2008 0:00,33,F,Black or African American,22,M,Black or African American,Negligent Manslaughter,Handgun
4/21/2008 0:00,41,F,White,45,M,White,Negligent Manslaughter,Handgun
4/22/2008 0:00,18,M,Black or African American,17,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/22/2008 0:00,18,M,Black or African American,17,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/22/2008 0:00,18,M,Black or African American,17,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/22/2008 0:00,18,M,Black or African American,17,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/24/2008 0:00,74,M,White,40,M,White,Murder and Nonnegligent Manslaughter,Handgun
4/25/2008 0:00,20,M,White,49,M,White,Murder and Nonnegligent Manslaughter,Firearm
4/25/2008 0:00,21,M,Black or African American,50,M,Black or African American,Murder and Nonnegligent Manslaughter,Blunt Object
4/25/2008 0:00,21,M,Black or African American,87,F,Black or African American,Murder and Nonnegligent Manslaughter,Unknown
4/25/2008 0:00,19,M,Black or African American,38,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/25/2008 0:00,31,M,Black or African American,38,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/26/2008 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
4/26/2008 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
4/26/2008 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Asphyxiation
4/26/2008 0:00,19,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
4/26/2008 0:00,19,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
4/26/2008 0:00,19,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Asphyxiation
4/26/2008 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
4/26/2008 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
4/26/2008 0:00,18,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Asphyxiation
4/27/2008 0:00,61,M,White,69,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
4/30/2008 0:00,20,M,Black or African American,40,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/30/2008 0:00,20,M,Black or African American,40,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/30/2008 0:00,20,M,Black or African American,33,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/30/2008 0:00,20,M,Black or African American,33,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/30/2008 0:00,20,M,Black or African American,54,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
4/30/2008 0:00,20,M,Black or African American,54,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/1/2008 0:00,29,M,Black or African American,31,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/1/2008 0:00,26,M,White,26,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/2/2008 0:00,21,M,White,25,M,White,Murder and Nonnegligent Manslaughter,Handgun
5/4/2008 0:00,24,M,Black or African American,25,M,Black or African American,Murder and Nonnegligent Manslaughter,Motor Vehicle
5/5/2008 0:00,21,M,Black or African American,32,M,White,Murder and Nonnegligent Manslaughter,Handgun
5/5/2008 0:00,21,M,Black or African American,32,M,White,Murder and Nonnegligent Manslaughter,Handgun
5/5/2008 0:00,21,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/5/2008 0:00,21,M,Black or African American,18,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/5/2008 0:00,21,M,Black or African American,27,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/5/2008 0:00,21,M,Black or African American,27,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/7/2008 0:00,20,M,White,53,M,White,Murder and Nonnegligent Manslaughter,Motor Vehicle
5/8/2008 0:00,24,M,Black or African American,28,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
5/10/2008 0:00,23,M,Black or African American,1,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/10/2008 0:00,23,M,Black or African American,39,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/10/2008 0:00,23,M,Black or African American,54,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/10/2008 0:00,23,M,Black or African American,41,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/11/2008 0:00,33,F,Black or African American,31,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/12/2008 0:00,18,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/13/2008 0:00,35,M,Black or African American,25,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/14/2008 0:00,37,M,White,32,F,White,Murder and Nonnegligent Manslaughter,Personal Weapons
5/14/2008 0:00,37,M,White,32,F,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/15/2008 0:00,21,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/15/2008 0:00,30,M,White,54,F,White,Murder and Nonnegligent Manslaughter,Handgun
5/15/2008 0:00,30,M,White,54,F,White,Murder and Nonnegligent Manslaughter,Handgun
5/15/2008 0:00,30,M,White,61,M,White,Murder and Nonnegligent Manslaughter,Handgun
5/15/2008 0:00,30,M,White,61,M,White,Murder and Nonnegligent Manslaughter,Handgun
5/21/2008 0:00,40,M,White,36,M,White,Murder and Nonnegligent Manslaughter,Handgun
5/21/2008 0:00,38,M,Black or African American,37,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/21/2008 0:00,20,M,Black or African American,41,F,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
5/22/2008 0:00,18,M,Black or African American,21,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/22/2008 0:00,18,M,Black or African American,21,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/22/2008 0:00,18,M,Black or African American,21,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/22/2008 0:00,18,M,Black or African American,41,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/22/2008 0:00,18,M,Black or African American,41,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/22/2008 0:00,18,M,Black or African American,41,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/22/2008 0:00,18,M,Black or African American,20,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/22/2008 0:00,18,M,Black or African American,20,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/22/2008 0:00,18,M,Black or African American,20,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/23/2008 0:00,43,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/23/2008 0:00,32,M,Black or African American,41,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/25/2008 0:00,18,M,Black or African American,49,M,White,Murder and Nonnegligent Manslaughter,Motor Vehicle
5/26/2008 0:00,23,M,Black or African American,16,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/26/2008 0:00,23,M,Black or African American,33,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/26/2008 0:00,37,M,White,46,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
5/27/2008 0:00,33,M,Black or African American,35,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
5/29/2008 0:00,55,M,Black or African American,32,F,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
5/30/2008 0:00,19,M,Black or African American,20,M,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/1/2008 0:00,26,M,Black or African American,29,F,Black or African American,Murder and Nonnegligent Manslaughter,Other
6/1/2008 0:00,48,M,Black or African American,15,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/3/2008 0:00,31,M,Black or African American,16,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/4/2008 0:00,20,M,Black or African American,16,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/5/2008 0:00,23,M,Black or African American,,F,Black or African American,Murder and Nonnegligent Manslaughter,Personal Weapons
6/5/2008 0:00,44,M,White,47,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/11/2008 0:00,48,M,Black or African American,44,F,Black or African American,Murder and Nonnegligent Manslaughter,Shotgun
6/12/2008 0:00,27,M,Unknown,24,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/12/2008 0:00,27,M,Unknown,27,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/12/2008 0:00,27,M,Unknown,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/13/2008 0:00,43,M,Black or African American,32,F,Black or African American,Murder and Nonnegligent Manslaughter,Motor Vehicle
6/13/2008 0:00,43,M,Black or African American,32,F,Black or African American,Murder and Nonnegligent Manslaughter,Blunt Object
6/13/2008 0:00,43,M,Black or African American,32,F,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/15/2008 0:00,23,M,Black or African American,6,M,Black or African American,Negligent Manslaughter,Handgun
6/17/2008 0:00,27,M,Black or African American,4,F,Black or African American,Murder and Nonnegligent Manslaughter,Rifle
6/17/2008 0:00,27,M,Black or African American,5,M,Black or African American,Murder and Nonnegligent Manslaughter,Rifle
6/17/2008 0:00,27,M,Black or African American,29,F,Black or African American,Murder and Nonnegligent Manslaughter,Rifle
6/17/2008 0:00,27,M,Black or African American,19,F,Black or African American,Murder and Nonnegligent Manslaughter,Rifle
6/17/2008 0:00,27,M,Black or African American,19,M,Black or African American,Murder and Nonnegligent Manslaughter,Rifle
6/18/2008 0:00,47,M,Unknown,45,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/18/2008 0:00,47,M,Unknown,45,M,White,Murder and Nonnegligent Manslaughter,Shotgun
6/18/2008 0:00,47,M,Unknown,45,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/20/2008 0:00,19,M,Black or African American,25,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/20/2008 0:00,19,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/20/2008 0:00,19,M,Black or African American,21,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/20/2008 0:00,25,M,Black or African American,30,M,White,Murder and Nonnegligent Manslaughter,Firearm
6/20/2008 0:00,25,M,Black or African American,30,M,White,Murder and Nonnegligent Manslaughter,Firearm
6/20/2008 0:00,25,M,Black or African American,45,M,White,Murder and Nonnegligent Manslaughter,Firearm
6/20/2008 0:00,25,M,Black or African American,45,M,White,Murder and Nonnegligent Manslaughter,Firearm
6/21/2008 0:00,31,M,White,29,M,White,Murder and Nonnegligent Manslaughter,Shotgun
6/23/2008 0:00,23,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/23/2008 0:00,51,F,White,77,M,White,Murder and Nonnegligent Manslaughter,Personal Weapons
6/23/2008 0:00,51,F,White,77,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/24/2008 0:00,25,M,Black or African American,58,F,White,Murder and Nonnegligent Manslaughter,Personal Weapons
6/25/2008 0:00,28,M,White,37,M,Black or African American,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
6/26/2008 0:00,21,M,Black or African American,26,F,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2008 0:00,21,M,Black or African American,22,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2008 0:00,21,M,Black or African American,30,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/26/2008 0:00,23,M,Black or African American,21,M,Black or African American,Murder and Nonnegligent Manslaughter,Firearm
6/27/2008 0:00,45,M,White,47,M,White,Murder and Nonnegligent Manslaughter,Handgun
6/28/2008 0:00,19,M,Black or African American,27,M,Black or African American,Murder and Nonnegligent Manslaughter,Handgun
6/28/2008 0:00,42,M,White,50,M,White,Murder and Nonnegligent Manslaughter,Knife/Cutting Instrument
